date,new
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,4.0
2020-03-09,0.0
2020-03-10,2.0
2020-03-11,2.0
2020-03-12,0.0
2020-03-13,1.0
2020-03-14,1.0
2020-03-15,3.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,3.0
2020-03-28,0.0
2020-03-29,1.0
2020-03-30,0.0
2020-03-31,1.0
2020-04-01,1.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,1.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,2.0
2020-04-16,3.0
2020-04-17,3.0
2020-04-18,7.0
2020-04-19,17.0
2020-04-20,17.0
2020-04-21,14.0
2020-04-22,3.0
2020-04-23,22.0
2020-04-24,21.0
2020-04-25,48.0
2020-04-26,37.0
2020-04-27,12.0
2020-04-28,24.0
2020-04-29,28.0
2020-04-30,190.0
2020-05-01,23.0
2020-05-02,28.0
2020-05-03,8.0
2020-05-04,14.0
2020-05-05,32.0
2020-05-06,44.0
2020-05-07,31.0
2020-05-08,96.0
2020-05-09,46.0
2020-05-10,45.0
2020-05-11,62.0
2020-05-12,7.0
2020-05-13,51.0
