date,deaths
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,1
2020-03-30,1
2020-03-31,1
2020-04-01,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-05,3
2020-04-06,3
2020-04-07,3
2020-04-08,3
2020-04-09,3
2020-04-10,3
2020-04-11,4
2020-04-12,5
2020-04-13,6
2020-04-14,6
2020-04-15,6
2020-04-16,6
2020-04-17,6
2020-04-18,8
2020-04-19,9
2020-04-20,9
2020-04-21,13
2020-04-22,14
2020-04-23,14
2020-04-24,14
2020-04-25,14
2020-04-26,14
2020-04-27,14
2020-04-28,14
2020-04-29,14
2020-04-30,14
2020-05-01,15
2020-05-02,15
2020-05-03,17
2020-05-04,17
2020-05-05,18
2020-05-06,18
2020-05-07,20
2020-05-08,20
2020-05-09,21
2020-05-10,21
2020-05-11,21
2020-05-12,21
2020-05-13,24
2020-05-14,24
2020-05-15,24
2020-05-16,25
2020-05-17,27
2020-05-18,28
2020-05-19,28
2020-05-20,29
2020-05-21,29
2020-05-22,29
2020-05-23,30
2020-05-24,30
2020-05-25,30
2020-05-26,30
2020-05-27,31
2020-05-28,32
2020-05-29,32
2020-05-30,33
2020-05-31,33
2020-06-01,33
2020-06-02,33
2020-06-03,35
2020-06-04,35
2020-06-05,36
2020-06-06,36
2020-06-07,36
2020-06-08,38
2020-06-09,38
2020-06-10,41
2020-06-11,41
2020-06-12,45
2020-06-13,45
2020-06-14,45
2020-06-15,46
2020-06-16,46
2020-06-17,48
2020-06-18,49
2020-06-19,49
2020-06-20,52
2020-06-21,54
2020-06-22,56
2020-06-23,58
2020-06-24,58
2020-06-25,60
2020-06-26,64
2020-06-27,66
2020-06-28,66
2020-06-29,66
2020-06-30,68
2020-07-01,68
2020-07-02,68
2020-07-03,70
2020-07-04,72
2020-07-05,74
2020-07-06,75
2020-07-07,76
2020-07-08,78
2020-07-09,79
2020-07-10,81
2020-07-11,82
2020-07-12,84
2020-07-13,84
2020-07-14,87
2020-07-15,87
2020-07-16,87
2020-07-17,87
2020-07-18,91
2020-07-19,92
2020-07-20,92
2020-07-21,93
2020-07-22,93
2020-07-23,93
2020-07-24,94
2020-07-25,94
2020-07-26,96
2020-07-27,96
2020-07-28,98
2020-07-29,99
2020-07-30,100
2020-07-31,102
2020-08-01,102
2020-08-02,102
2020-08-03,102
2020-08-04,103
2020-08-05,103
2020-08-06,103
2020-08-07,104
2020-08-08,104
2020-08-09,105
2020-08-10,105
